timestamp;nh3;co;no2;dust;uv;temperature;pressure;humidity;wind_speed;wind_direction;
2282;1011;1017;1014;842.43;755;5.23;1026.93;45.70;21.78;67.50;
2283;1016;1021;1018;847.41;747;5.23;1026.90;45.72;16.67;157.50;
2284;1015;1012;1010;843.26;744;5.23;1026.88;45.77;16.89;22.50;
2285;1016;1018;1019;847.41;746;5.24;1026.87;45.75;15.33;22.50;
2286;1018;1014;1021;843.26;746;5.21;1026.92;45.86;41.78;22.50;
2287;1016;1018;1020;844.92;749;5.20;1026.92;45.87;25.78;22.50;
2288;1015;1015;1017;838.28;751;5.21;1026.84;45.86;23.11;112.50;
2289;1021;1021;1021;847.41;746;5.24;1026.86;45.81;21.11;22.50;
2290;1016;1016;1019;843.26;766;5.24;1026.89;45.74;35.56;157.50;
2291;1018;1019;1021;846.58;753;5.24;1026.96;45.68;39.78;22.50;
2292;1011;1017;1014;844.09;750;5.24;1026.77;45.53;29.56;22.50;
2293;1021;1020;1015;844.92;742;5.25;1026.42;45.40;40.44;157.50;
2294;1021;1021;1018;843.26;764;5.26;1026.78;45.31;20.00;112.50;
2295;1021;1021;1016;847.41;738;5.27;1026.56;45.26;30.44;22.50;
2296;1014;1016;1020;847.41;751;5.26;1026.78;45.27;25.11;247.50;
2297;1014;1019;1018;843.26;745;5.23;1026.74;45.23;12.22;112.50;
2298;1016;1018;1020;847.41;747;5.27;1026.79;45.19;9.33;22.50;
2299;1016;1021;1018;844.92;745;5.28;1026.87;45.20;22.22;112.50;
2300;1016;1018;1020;847.41;747;5.29;1026.87;45.15;10.22;157.50;
2301;1021;1021;1018;847.41;740;5.29;1026.97;45.10;16.89;22.50;
2302;1014;1011;1016;839.94;741;5.29;1026.67;45.10;28.44;112.50;
2303;1010;1014;1016;839.94;747;5.28;1026.87;45.12;13.56;22.50;
2304;1016;1017;1017;842.43;753;5.27;1026.86;45.06;20.22;157.50;
2305;1016;1018;1021;843.26;745;5.27;1026.47;44.98;54.89;22.50;
2306;1019;1017;1014;844.09;735;5.28;1026.75;44.76;25.56;22.50;
2307;1018;1014;1014;842.43;736;5.29;1026.74;44.64;6.89;247.50;
2308;1018;1018;1019;844.92;736;5.31;1026.76;44.73;15.11;247.50;
2309;1014;1016;1021;847.41;760;5.25;1026.65;44.83;52.00;157.50;
2310;1018;1016;1020;845.75;749;5.27;1026.87;44.59;13.78;22.50;
2311;1015;1010;1017;838.28;755;5.29;1026.62;44.50;41.33;157.50;
2312;1016;1018;1020;844.92;740;5.31;1026.83;44.41;43.33;112.50;
2313;1021;1020;1020;844.92;741;5.31;1026.81;44.36;30.67;22.50;
2314;1020;1021;1018;843.26;756;5.31;1026.70;44.37;21.78;157.50;
2315;1021;1018;1016;844.92;738;5.30;1026.72;44.38;36.00;247.50;
2316;1019;1020;1021;847.41;748;5.29;1026.85;44.43;13.33;112.50;
2317;1021;1021;1021;847.41;737;5.31;1026.86;44.44;5.33;45.00;
2318;1014;1016;1018;847.41;743;5.30;1027.02;44.49;24.22;247.50;
2319;1021;1020;1016;846.58;737;5.33;1026.81;44.40;30.67;247.50;
2320;1018;1018;1020;844.92;737;5.34;1026.90;44.31;12.67;112.50;
2321;1021;1018;1016;844.92;731;5.35;1026.89;44.25;6.89;112.50;
2322;1021;1021;1018;843.26;736;5.34;1026.93;44.26;18.89;247.50;
2323;1016;1021;1020;847.41;742;5.37;1026.88;44.21;13.56;157.50;
2324;1018;1019;1021;847.41;734;5.38;1026.90;44.17;10.44;202.50;
2325;1021;1018;1016;846.58;729;5.36;1026.72;44.21;24.00;202.50;
2326;1015;1015;1017;842.43;745;5.36;1026.85;44.24;22.22;22.50;
2327;1021;1021;1021;847.41;752;5.34;1026.83;44.28;26.67;22.50;
2328;1015;1011;1010;839.94;744;5.33;1026.91;44.34;23.11;247.50;
2329;1017;1017;1019;844.09;732;5.32;1026.90;44.37;28.67;247.50;
2330;1010;1014;1015;844.09;744;5.33;1026.65;44.42;52.44;45.00;
2331;1016;1021;1019;843.26;749;5.36;1026.77;44.43;25.56;112.50;
2332;1017;1014;1020;841.60;751;5.36;1026.88;44.46;18.00;247.50;
2333;1020;1021;1021;843.26;731;5.36;1026.88;44.47;36.22;22.50;
2334;1021;1021;1020;844.92;737;5.38;1026.84;44.49;30.67;180.00;
2335;1011;1010;1017;838.28;731;5.37;1026.83;44.59;39.11;22.50;
2336;1018;1014;1021;843.26;730;5.37;1026.88;44.62;30.00;22.50;
2337;1021;1019;1014;846.58;728;5.40;1026.91;44.63;28.67;247.50;
2338;1018;1020;1021;846.58;734;5.40;1026.78;44.86;38.89;22.50;
2339;1019;1020;1021;846.58;743;5.41;1026.92;44.95;41.11;247.50;
2340;1018;1018;1016;847.41;735;5.40;1026.76;45.08;42.89;157.50;
2341;1017;1016;1017;846.58;737;5.41;1026.82;45.08;33.78;247.50;
2342;1015;1015;1017;840.77;740;5.41;1026.81;45.10;34.89;247.50;
2343;1014;1016;1015;844.09;730;5.39;1026.87;45.18;42.00;247.50;
2344;1019;1019;1014;845.75;726;5.39;1026.86;45.24;25.56;22.50;
2345;1021;1020;1016;847.41;728;5.39;1026.90;45.29;24.67;157.50;
2346;1015;1015;1017;842.43;724;5.40;1026.86;45.29;28.67;247.50;
2347;1015;1015;1010;839.94;724;5.39;1026.89;45.39;31.33;247.50;
2348;1016;1021;1019;847.41;735;5.41;1026.98;45.33;23.11;22.50;
2349;1020;1016;1021;846.58;737;5.36;1026.73;45.40;29.33;112.50;
2350;1012;1010;1014;842.43;726;5.38;1026.72;45.48;28.22;157.50;
2351;1015;1015;1011;842.43;737;5.40;1026.84;45.52;38.89;202.50;
2352;1016;1018;1019;844.92;738;5.39;1026.85;45.49;44.22;112.50;
2353;1018;1020;1021;845.75;731;5.39;1026.83;45.42;31.56;247.50;
2354;1016;1018;1020;847.41;733;5.38;1026.80;45.44;49.11;247.50;
2355;1015;1011;1017;838.28;745;5.36;1026.83;45.28;37.56;22.50;
2356;1021;1019;1016;844.92;728;5.38;1026.59;45.25;47.56;112.50;
2357;1017;1017;1020;844.92;733;5.40;1026.61;45.14;53.11;157.50;
2358;1019;1021;1016;846.58;732;5.40;1026.83;45.00;58.67;112.50;
2359;1014;1014;1021;845.75;739;5.40;1026.69;44.99;39.11;247.50;
2360;1018;1016;1016;843.26;722;5.39;1026.90;45.02;49.56;247.50;
2361;1018;1017;1016;841.60;737;5.37;1026.87;45.01;28.22;247.50;
2362;1018;1016;1021;847.41;721;5.34;1026.72;45.08;49.56;247.50;
2363;1016;1014;1018;846.58;737;5.35;1026.40;45.00;46.22;22.50;
2364;1021;1021;1018;843.26;732;5.38;1026.71;44.92;37.56;157.50;
2365;1011;1010;1017;838.28;744;5.38;1026.84;44.84;42.22;247.50;
2366;1021;1021;1018;847.41;731;5.39;1026.74;44.84;47.78;247.50;
2367;1021;1016;1019;843.26;730;5.40;1026.82;44.85;32.22;247.50;
2368;1016;1021;1018;843.26;726;5.34;1026.82;45.01;18.89;180.00;
2369;1019;1014;1021;843.26;721;5.36;1026.83;45.07;16.44;22.50;
2370;1017;1014;1015;844.09;732;5.38;1026.87;45.10;21.33;247.50;
2371;1018;1018;1019;846.58;726;5.38;1026.85;45.06;48.89;247.50;
2372;1018;1019;1014;843.26;733;5.38;1026.91;45.06;37.78;202.50;
2373;1016;1014;1018;843.26;737;5.39;1026.90;45.03;26.67;22.50;
2374;1014;1010;1011;839.94;736;5.36;1026.96;45.09;26.00;247.50;
2375;1016;1015;1017;842.43;733;5.36;1026.83;45.14;24.89;247.50;
2376;1021;1019;1018;847.41;727;5.38;1026.83;45.15;29.11;22.50;
2377;1020;1019;1014;845.75;733;5.34;1026.88;45.20;32.00;22.50;
2378;1021;1019;1020;846.58;719;5.36;1026.85;45.25;36.89;247.50;
2379;1017;1017;1017;842.43;732;5.38;1026.90;45.27;19.56;247.50;
2380;1019;1019;1021;845.75;735;5.37;1026.82;45.37;33.78;247.50;
2381;1021;1016;1016;844.92;719;5.37;1026.82;45.41;47.78;22.50;
2382;1020;1020;1016;847.41;730;5.40;1026.91;45.40;23.11;22.50;
2383;1019;1021;1021;846.58;719;5.38;1026.84;45.49;30.00;45.00;
2384;1019;1020;1021;844.92;733;5.38;1026.98;45.53;31.33;22.50;
2385;1016;1016;1021;843.26;739;5.36;1026.81;45.54;47.11;247.50;
2386;1016;1018;1020;844.92;730;5.34;1026.83;45.47;31.78;112.50;
2387;1015;1015;1017;842.43;729;5.35;1026.77;45.38;28.44;247.50;
2388;1017;1015;1011;844.09;723;5.37;1026.85;45.31;26.22;112.50;
2389;1016;1015;1010;843.26;718;5.37;1026.83;45.27;30.44;22.50;
2390;1019;1020;1021;843.26;735;5.33;1026.78;45.29;58.22;22.50;
2391;1014;1015;1015;843.26;718;5.37;1026.65;45.27;33.78;22.50;
2392;1016;1018;1019;843.26;724;5.39;1026.89;45.27;29.33;22.50;
2393;1021;1021;1020;844.92;728;5.35;1026.87;45.25;46.44;247.50;
2394;1017;1014;1012;841.60;730;5.39;1026.90;45.26;26.67;112.50;
2395;1021;1020;1016;844.92;724;5.38;1026.91;45.27;30.44;112.50;
2396;1021;1021;1021;843.26;729;5.39;1026.90;45.29;52.22;247.50;
2397;1016;1018;1019;844.92;728;5.39;1026.86;45.32;42.44;247.50;
2398;1019;1019;1021;845.75;718;5.38;1026.90;45.40;34.89;157.50;
2399;1016;1016;1018;847.41;738;5.39;1026.81;45.35;34.44;247.50;
2400;1021;1021;1018;847.41;722;5.40;1026.80;45.29;48.44;22.50;
2401;1016;1018;1019;843.26;729;5.38;1026.54;45.16;31.78;157.50;
2402;1014;1011;1016;839.94;722;5.36;1026.73;45.08;23.11;45.00;
2403;1018;1016;1018;843.26;735;5.38;1026.67;44.96;49.56;112.50;
2404;1014;1020;1016;841.60;745;5.38;1026.84;44.90;39.33;247.50;
2405;1016;1011;1012;844.09;735;5.38;1026.74;44.95;38.89;22.50;
2406;1021;1021;1017;844.92;724;5.37;1026.79;45.08;37.33;112.50;
2407;1016;1018;1021;847.41;742;5.36;1026.88;45.18;24.67;247.50;
2408;1010;1017;1014;842.43;743;5.39;1026.84;45.16;33.56;45.00;
2409;1019;1014;1016;846.58;719;5.38;1026.71;45.17;29.78;247.50;
2410;1021;1021;1021;843.26;740;5.38;1026.79;45.14;19.11;157.50;
2411;1010;1010;1014;838.28;725;5.39;1026.76;45.14;24.89;247.50;
2412;1018;1019;1021;845.75;723;5.39;1026.72;45.08;34.89;157.50;
2413;1018;1019;1014;843.26;719;5.38;1026.86;44.99;43.78;22.50;
2414;1014;1014;1015;843.26;718;5.41;1026.80;44.89;50.67;67.50;
2415;1020;1021;1021;844.92;722;5.42;1026.77;44.86;31.56;247.50;
2416;1021;1021;1019;847.41;736;5.42;1026.85;44.87;26.67;112.50;
2417;1012;1014;1015;841.60;726;5.38;1026.84;45.03;37.11;22.50;
2418;1016;1021;1018;843.26;742;5.37;1026.79;45.03;35.33;22.50;
2419;1020;1016;1021;843.26;726;5.39;1026.83;45.04;35.56;247.50;
2420;1021;1021;1018;844.92;730;5.41;1026.76;45.01;36.67;247.50;
2421;1015;1017;1016;844.09;730;5.40;1026.79;45.07;33.56;157.50;
2422;1018;1016;1018;843.26;735;5.41;1026.84;45.07;21.33;45.00;
2423;1018;1014;1021;846.58;720;5.40;1026.77;45.12;30.89;112.50;
2424;1020;1019;1014;846.58;718;5.41;1026.84;45.13;26.67;22.50;
2425;1021;1016;1021;843.26;724;5.39;1026.82;45.16;39.11;22.50;
2426;1021;1021;1020;843.26;729;5.41;1026.86;45.11;27.56;112.50;
2427;1010;1014;1015;844.09;732;5.41;1026.67;45.06;49.56;247.50;
2428;1015;1017;1016;844.09;745;5.42;1026.82;45.10;31.33;247.50;
2429;1016;1017;1017;843.26;725;5.40;1026.86;45.15;28.44;22.50;
2430;1020;1021;1021;847.41;720;5.39;1026.75;45.18;28.00;157.50;
2431;1015;1010;1017;842.43;722;5.40;1026.75;45.17;28.44;202.50;
2432;1016;1021;1020;847.41;730;5.41;1026.79;45.13;29.78;22.50;
2433;1018;1021;1021;843.26;722;5.42;1026.81;45.10;37.11;247.50;
2434;1017;1017;1017;844.92;732;5.39;1026.82;45.12;38.89;247.50;
2435;1018;1019;1020;845.75;728;5.42;1026.76;45.10;40.44;157.50;
2436;1014;1014;1018;841.60;722;5.42;1026.78;45.15;35.11;157.50;
2437;1017;1014;1012;843.26;718;5.39;1026.81;45.23;28.67;247.50;
2438;1011;1015;1016;841.60;741;5.26;1026.82;45.35;12.44;22.50;
2439;1019;1018;1021;846.58;718;5.35;1026.86;45.34;7.11;247.50;
2440;1018;1016;1020;845.75;718;5.37;1026.93;45.38;17.78;112.50;
2441;1015;1014;1018;845.75;721;5.37;1026.78;45.28;35.56;247.50;
2442;1016;1016;1021;843.26;725;5.31;1026.73;45.28;40.00;112.50;
2443;1014;1016;1017;841.60;737;5.36;1026.80;45.20;31.78;22.50;
2444;1021;1020;1016;847.41;724;5.37;1026.81;45.20;32.00;247.50;
2445;1019;1020;1021;846.58;718;5.38;1026.72;45.18;35.11;202.50;
2446;1021;1020;1016;847.41;724;5.36;1026.71;45.22;51.56;22.50;
2447;1021;1021;1021;847.41;720;5.41;1026.81;45.22;37.33;157.50;
2448;1014;1017;1016;839.94;722;5.40;1026.64;45.14;38.00;112.50;
2449;1018;1020;1021;847.41;723;5.41;1026.67;45.06;45.56;22.50;
2450;1015;1015;1017;841.60;718;5.41;1026.75;44.96;39.33;247.50;
2451;1017;1015;1012;841.60;722;5.42;1026.71;44.93;58.00;22.50;
2452;1014;1012;1017;841.60;736;5.42;1026.73;44.96;32.00;45.00;
2453;1019;1020;1016;843.26;733;5.41;1026.79;45.00;50.00;202.50;
2454;1015;1014;1016;845.75;718;5.40;1026.87;44.93;48.00;247.50;
2455;1021;1018;1016;846.58;716;5.41;1026.61;44.80;48.89;157.50;
2456;1021;1021;1018;843.26;737;5.41;1026.69;44.69;48.44;45.00;
2457;1018;1019;1020;845.75;717;5.41;1026.87;44.69;26.67;22.50;
2458;1016;1020;1019;844.92;720;5.42;1026.74;44.74;28.67;157.50;
2459;1019;1020;1020;841.60;741;5.44;1026.82;44.71;30.89;247.50;
2460;1010;1014;1016;844.09;725;5.40;1026.77;44.73;45.33;247.50;
2461;1019;1020;1021;846.58;718;5.42;1026.57;44.71;53.33;112.50;
2462;1021;1021;1019;843.26;725;5.43;1026.74;44.72;28.22;247.50;
2463;1012;1014;1019;844.09;737;5.44;1026.76;44.73;22.44;157.50;
2464;1012;1019;1017;841.60;724;5.39;1026.83;44.74;11.33;247.50;
2465;1014;1016;1018;847.41;738;5.41;1026.76;44.80;18.22;247.50;
2466;1020;1018;1017;846.58;714;5.42;1026.76;44.79;15.78;22.50;
2467;1021;1021;1020;844.92;721;5.44;1026.81;44.73;14.22;45.00;
2468;1021;1017;1016;845.75;712;5.40;1026.64;44.79;32.00;202.50;
2469;1018;1019;1021;845.75;721;5.40;1026.61;44.69;37.33;247.50;
2470;1020;1015;1020;844.92;712;5.41;1026.49;44.66;34.22;247.50;
2471;1016;1020;1019;847.41;721;5.41;1026.65;44.57;42.00;247.50;
2472;1012;1010;1014;842.43;715;5.39;1026.68;44.59;54.00;157.50;
2473;1018;1016;1018;847.41;714;5.41;1026.71;44.61;48.00;22.50;
2474;1021;1020;1020;847.41;712;5.43;1026.77;44.63;32.89;247.50;
2475;1021;1021;1021;847.41;725;5.45;1026.73;44.62;27.78;247.50;
2476;1020;1021;1021;847.41;727;5.44;1026.86;44.66;41.33;112.50;
2477;1018;1021;1021;844.92;714;5.44;1026.72;44.59;38.00;112.50;
2478;1016;1014;1018;843.26;731;5.44;1026.71;44.47;28.44;247.50;
2479;1021;1021;1021;847.41;732;5.39;1026.48;44.51;67.33;112.50;
2480;1018;1018;1021;846.58;719;5.40;1026.73;44.50;31.78;22.50;
2481;1012;1015;1014;842.43;727;5.41;1026.74;44.65;40.67;247.50;
2482;1014;1018;1019;847.41;719;5.39;1026.76;44.70;24.89;112.50;
2483;1017;1017;1016;844.09;727;5.41;1026.64;44.77;33.56;247.50;
2484;1021;1021;1021;847.41;731;5.43;1026.79;44.83;22.89;247.50;
2485;1018;1019;1014;843.26;725;5.41;1026.73;44.92;18.00;22.50;
2486;1018;1019;1021;847.41;713;5.38;1026.63;45.02;26.22;247.50;
2487;1011;1014;1015;841.60;717;5.42;1026.76;44.92;32.22;22.50;
2488;1021;1021;1018;847.41;718;5.34;1026.63;44.69;8.44;112.50;
2489;1015;1015;1015;842.43;707;5.42;1026.66;44.63;12.67;247.50;
2490;1021;1019;1016;846.58;714;5.44;1026.76;44.57;20.89;157.50;
2491;1015;1015;1017;839.94;725;5.40;1026.66;44.51;59.33;247.50;
2492;1019;1020;1021;846.58;706;5.43;1026.62;44.47;37.11;22.50;
2493;1018;1020;1016;844.92;706;5.42;1026.79;44.36;29.33;247.50;
2494;1017;1015;1015;844.09;708;5.43;1026.76;44.36;33.56;202.50;
2495;1015;1014;1018;845.75;712;5.41;1026.73;44.33;63.56;247.50;
2496;1017;1014;1016;843.26;707;5.41;1026.74;44.24;49.33;157.50;
2497;1020;1021;1021;847.41;717;5.44;1026.66;44.18;37.11;112.50;
2498;1018;1017;1014;844.09;717;5.46;1026.78;44.16;26.44;112.50;
2499;1020;1019;1014;844.92;703;5.45;1026.81;44.16;23.33;157.50;
2500;1021;1016;1016;846.58;704;5.44;1026.64;44.14;27.56;112.50;
2501;1020;1021;1018;847.41;711;5.45;1026.76;44.14;18.00;112.50;
2502;1017;1015;1010;843.26;707;5.45;1026.56;44.14;33.56;45.00;
2503;1020;1016;1014;844.92;701;5.42;1026.69;44.17;37.33;247.50;
2504;1014;1014;1012;844.09;707;5.44;1026.69;44.24;39.11;247.50;
2505;1014;1017;1014;843.26;710;5.44;1026.68;44.30;34.22;22.50;
2506;1015;1017;1016;839.11;718;5.43;1026.64;44.35;32.44;247.50;
2507;1020;1021;1016;847.41;702;5.44;1026.66;44.43;39.11;247.50;
2508;1021;1021;1018;847.41;700;5.45;1026.66;44.52;44.44;45.00;
2509;1018;1019;1021;845.75;698;5.42;1026.65;44.64;38.22;180.00;
2510;1020;1020;1016;846.58;710;5.40;1026.61;44.54;27.78;247.50;
2511;1016;1021;1019;844.92;708;5.38;1026.76;44.58;34.22;22.50;
2512;1018;1021;1021;847.41;705;5.43;1026.58;44.49;36.22;22.50;
2513;1016;1018;1014;844.09;706;5.42;1026.79;44.51;40.67;247.50;
2514;1015;1011;1011;842.43;702;5.43;1026.74;44.52;22.67;22.50;
2515;1014;1012;1020;841.60;720;5.41;1026.78;44.59;24.44;22.50;
2516;1021;1021;1018;847.41;702;5.38;1026.77;44.68;33.33;112.50;
2517;1016;1014;1014;838.28;723;5.38;1026.64;44.68;43.33;22.50;
2518;1019;1020;1021;845.75;722;5.43;1026.80;44.64;39.56;247.50;
2519;1015;1014;1021;845.75;722;5.44;1026.64;44.58;31.56;247.50;
2520;1020;1016;1018;843.26;704;5.39;1026.56;44.53;37.78;22.50;
2521;1018;1019;1021;847.41;705;5.31;1026.73;44.54;33.78;202.50;
2522;1015;1015;1014;842.43;708;5.37;1026.65;44.49;43.78;157.50;
2523;1014;1014;1016;841.60;708;5.39;1026.64;44.49;44.89;247.50;
2524;1021;1021;1020;847.41;707;5.43;1026.69;44.51;32.67;157.50;
2525;1021;1020;1016;847.41;696;5.43;1026.62;44.50;47.78;112.50;
2526;1018;1017;1019;846.58;712;5.43;1026.69;44.54;24.67;45.00;
2527;1021;1016;1018;847.41;717;5.35;1026.59;44.52;35.11;247.50;
2528;1019;1021;1018;846.58;707;5.38;1026.70;44.35;20.89;112.50;
2529;1018;1019;1020;845.75;713;5.41;1026.72;44.29;19.33;112.50;
2530;1020;1021;1020;847.41;705;5.41;1026.72;44.32;9.33;247.50;
2531;1015;1015;1011;839.94;721;5.39;1026.67;44.35;22.89;112.50;
2532;1014;1017;1017;846.58;696;5.40;1026.62;44.34;40.22;157.50;
2533;1016;1014;1018;846.58;720;5.39;1026.65;44.37;31.78;157.50;
2534;1014;1014;1012;841.60;695;5.40;1026.71;44.34;21.33;112.50;
2535;1018;1019;1021;845.75;694;5.42;1026.74;44.29;18.00;247.50;
2536;1018;1019;1021;845.75;696;5.42;1026.78;44.31;37.56;22.50;
2537;1020;1021;1018;843.26;706;5.43;1026.72;44.33;28.67;157.50;
2538;1016;1015;1010;842.43;712;5.42;1026.72;44.34;30.89;247.50;
2539;1019;1021;1020;841.60;701;5.44;1026.62;44.32;28.67;247.50;
2540;1014;1016;1015;843.26;694;5.45;1026.48;44.26;30.00;22.50;
2541;1021;1021;1016;847.41;708;5.43;1026.67;44.21;24.89;202.50;
2542;1019;1017;1014;844.92;709;5.43;1026.69;44.24;28.44;202.50;
2543;1018;1016;1018;847.41;717;5.43;1026.59;44.22;47.33;112.50;
2544;1019;1020;1021;846.58;694;5.39;1026.59;44.26;40.67;45.00;
2545;1014;1015;1015;843.26;694;5.40;1026.72;44.27;59.56;22.50;
2546;1016;1014;1021;847.41;718;5.40;1026.48;44.15;49.11;112.50;
2547;1021;1018;1019;847.41;692;5.42;1026.63;44.04;24.67;112.50;
2548;1014;1016;1018;847.41;702;5.44;1026.65;43.99;30.67;45.00;
2549;1020;1016;1021;846.58;697;5.45;1026.62;43.95;22.67;112.50;
2550;1015;1015;1017;842.43;697;5.42;1026.71;43.99;41.33;247.50;
2551;1015;1015;1014;838.28;699;5.45;1026.52;43.95;49.78;247.50;
2552;1021;1018;1020;843.26;697;5.43;1026.61;43.94;58.00;112.50;
2553;1010;1012;1016;844.09;699;5.41;1026.70;43.82;20.00;247.50;
2554;1017;1016;1018;847.41;701;5.38;1026.54;43.84;35.33;22.50;
2555;1017;1014;1017;841.60;697;5.45;1026.46;43.86;53.11;112.50;
2556;1018;1014;1016;843.26;716;5.45;1026.57;43.99;41.78;202.50;
2557;1021;1021;1021;847.41;700;5.45;1026.55;43.99;34.22;157.50;
2558;1016;1021;1018;843.26;701;5.41;1026.67;43.92;29.56;112.50;
2559;1018;1021;1016;845.75;705;5.44;1026.71;43.92;17.56;112.50;
2560;1016;1017;1017;841.60;713;5.45;1026.64;43.92;38.67;112.50;
2561;1020;1016;1016;843.26;696;5.46;1026.59;43.94;38.00;202.50;
2562;1014;1015;1015;843.26;708;5.48;1026.49;43.85;26.44;45.00;
2563;1016;1021;1018;847.41;697;5.49;1026.61;43.77;14.67;247.50;
2564;1021;1021;1021;843.26;701;5.50;1026.62;43.71;30.22;247.50;
2565;1017;1019;1016;847.41;687;5.45;1026.39;43.79;31.78;247.50;
2566;1015;1011;1011;842.43;713;5.48;1026.68;43.80;23.11;202.50;
2567;1021;1019;1014;845.75;691;5.49;1026.66;43.82;28.67;157.50;
2568;1021;1021;1020;847.41;697;5.43;1026.64;43.86;47.33;22.50;
2569;1021;1021;1021;847.41;694;5.46;1026.62;43.81;26.67;157.50;
2570;1017;1013;1011;841.60;709;5.43;1026.62;43.83;35.78;247.50;
2571;1016;1021;1019;844.92;688;5.45;1026.69;43.82;38.00;22.50;
2572;1021;1019;1018;844.92;686;5.49;1026.63;43.80;32.00;22.50;
2573;1017;1016;1018;843.26;697;5.50;1026.62;43.83;23.11;247.50;
2574;1013;1010;1012;838.28;694;5.51;1026.69;43.85;34.22;22.50;
2575;1015;1017;1014;838.28;702;5.48;1026.70;43.85;12.89;22.50;
2576;1018;1021;1021;845.75;701;5.51;1026.67;43.83;19.56;157.50;
2577;1014;1021;1020;843.26;691;5.50;1026.74;43.90;34.22;112.50;
2578;1015;1017;1015;838.28;692;5.49;1026.70;43.99;35.78;22.50;
2579;1019;1020;1018;846.58;695;5.51;1026.71;44.04;40.22;202.50;
2580;1016;1016;1018;843.26;696;5.48;1026.70;44.13;32.22;112.50;
2581;1017;1014;1016;845.75;694;5.50;1026.74;44.15;28.67;157.50;
2582;1017;1019;1017;846.58;695;5.46;1026.63;44.18;40.00;247.50;
2583;1016;1014;1018;841.60;710;5.52;1026.69;44.16;53.11;112.50;
2584;1018;1014;1016;843.26;707;5.50;1026.76;44.25;50.00;22.50;
2585;1021;1021;1019;843.26;694;5.51;1026.69;44.36;26.44;112.50;
2586;1017;1014;1012;841.60;684;5.52;1026.65;44.44;26.67;157.50;
2587;1016;1016;1019;847.41;693;5.49;1026.74;44.51;21.11;247.50;
2588;1020;1021;1018;841.60;708;5.54;1026.88;44.56;31.78;247.50;
2589;1017;1019;1021;841.60;711;5.50;1026.75;44.73;17.78;247.50;
2590;1021;1021;1021;844.92;690;5.52;1026.75;44.81;30.00;22.50;
2591;1014;1015;1010;843.26;686;5.52;1026.71;44.91;47.78;22.50;
2592;1021;1021;1017;847.41;693;5.54;1026.78;44.85;33.11;202.50;
2593;1016;1018;1019;844.92;693;5.55;1026.76;44.84;25.78;157.50;
2594;1019;1014;1021;845.75;708;5.56;1026.79;44.83;24.89;22.50;
2595;1018;1015;1020;846.58;683;5.53;1026.64;44.83;36.89;247.50;
2596;1015;1010;1011;842.43;687;5.52;1026.78;44.79;16.22;247.50;
2597;1016;1018;1016;844.92;682;5.51;1026.77;44.80;16.22;202.50;
2598;1017;1014;1014;842.43;684;5.52;1026.68;44.79;26.00;247.50;
2599;1018;1020;1021;846.58;682;5.51;1026.74;44.85;26.00;22.50;
2600;1015;1010;1017;842.43;702;5.50;1026.69;44.74;24.89;247.50;
2601;1011;1017;1016;844.09;689;5.52;1026.67;44.74;46.00;157.50;
2602;1015;1011;1011;842.43;702;5.54;1026.60;44.71;39.33;247.50;
2603;1017;1017;1016;844.09;689;5.56;1026.68;44.65;21.56;22.50;
2604;1016;1017;1017;843.26;689;5.52;1026.81;44.65;50.44;202.50;
2605;1021;1021;1021;847.41;688;5.54;1026.77;44.58;49.11;247.50;
2606;1015;1011;1015;844.09;692;5.52;1026.54;44.53;28.44;247.50;
2607;1021;1019;1021;847.41;691;5.55;1026.69;44.49;18.44;112.50;
2608;1018;1019;1020;843.26;683;5.57;1026.81;44.43;26.67;112.50;
2609;1019;1014;1016;843.26;683;5.57;1026.62;44.41;33.78;22.50;
2610;1017;1019;1015;846.58;686;5.55;1026.57;44.44;69.11;247.50;
2611;1018;1019;1014;844.09;698;5.54;1026.77;44.41;42.22;157.50;
2612;1018;1014;1021;843.26;682;5.54;1026.44;44.47;41.78;247.50;
2613;1017;1017;1012;841.60;687;5.55;1026.60;44.54;56.67;22.50;
2614;1021;1021;1021;843.26;698;5.57;1026.70;44.55;23.11;22.50;
2615;1021;1021;1019;847.41;689;5.52;1026.78;44.65;36.44;157.50;
2616;1016;1018;1019;844.92;683;5.53;1026.83;44.74;42.22;247.50;
2617;1014;1016;1021;846.58;689;5.51;1026.73;44.80;35.78;157.50;
2618;1011;1016;1015;844.09;676;5.55;1026.65;44.79;42.67;157.50;
2619;1021;1020;1016;844.92;677;5.57;1026.83;44.77;28.44;112.50;
2620;1021;1021;1018;847.41;687;5.56;1026.76;44.76;38.89;247.50;
2621;1021;1018;1016;845.75;693;5.54;1026.67;44.83;31.78;45.00;
2622;1019;1014;1020;841.60;698;5.53;1026.76;44.87;28.44;247.50;
2623;1020;1021;1021;844.92;697;5.55;1026.65;44.84;41.33;22.50;
2624;1016;1018;1016;844.92;675;5.52;1026.74;44.88;37.33;22.50;
2625;1017;1017;1014;844.09;683;5.52;1026.42;44.88;58.89;157.50;
2626;1018;1019;1021;845.75;689;5.52;1026.73;44.93;30.89;247.50;
2627;1016;1018;1016;847.41;685;5.55;1026.79;44.96;30.00;22.50;
2628;1021;1016;1021;847.41;684;5.53;1026.75;45.09;29.78;157.50;
2629;1019;1016;1021;841.60;684;5.52;1026.74;45.04;21.56;112.50;
